id,title,avatar,rating,snippet,likes,date,iso_date,response,likes_scaled,snippet_sentiment,response_sentiment
8f3659ca-da32-4350-ac17-dc78e0670766,liza,https://play-lh.googleusercontent.com/a/ACg8ocKW7R9Uga10x9di0N836xQmuC4e2_lHNUjKbiA0ywYEc5aaJQ=mo,1.0,games good yes reason lacking lot vital features domains pain good artifictsit significantly impacts gameplay makes game play feel like chore fun like used start feature skip domain gameplay youve played five times like cooking mechanic standard banner needs serious update rework,258,2024-10-12,2024-10-12 10:34:11+00:00,title cognosphere pte ltd snippet sincerely apologize unsatisfactory experience traveler feedback suggestions please send us email contact customer service via ingame feedback help us improve game date october isodate tz,0.05692850838481907,0.18020833333333336,0.04999999999999999
374250fb-2cd7-4cfc-b705-ed8a0215e744,Rigel Guhil,https://play-lh.googleusercontent.com/a-/ALV-UjVdPKufwvQHb4CTIzHyWX3sJ4vmeSU4AjHLxhb5e4s_AlWK3_sv,5.0,amazing game love characters storyline graphics stunning exploring new region feels like entering different world always look forward updates especially new characters quests one suggestion though would great translator chat box communicating players countries coop challenging translator would make teaming much easier,8,2024-11-10,2024-11-10 10:53:30+00:00,,0.00176522506619594,0.3109090909090909,0.0
0fa8f21a-e997-44cb-b46c-05a8ae0b3267,Cloudsthatsit,https://play-lh.googleusercontent.com/a/ACg8ocJkESt2xruyYXO6AetWoDTeVVqjSnbAo80LlVIWsKkMY89s5Pw=mo,5.0,genshin deserve star reviews great game really nice quality character designs story quest wonderful main story quest world quest quite annoying sit uninteresting dialogue end day perfectly fine need bit patience fits lot play styles almost anyone find something like game would say im mark short get game,71,2024-10-16,2024-10-16 22:26:02+00:00,,0.01566637246248897,0.09833333333333333,0.0
c1e29928-293b-404d-9b09-193edf4c0236,cioana diana,https://play-lh.googleusercontent.com/a/ACg8ocKB08j3J79kzqwj2gc48gOnXhpYd2m__Q7SFeEVyw6S-98tgQ=mo,2.0,bad game hard play mobile im android game doesnt provide controller support game thing ios platform released wild absurd could use controller game literally platform android without rd party interference,4,2024-11-11,2024-11-11 13:48:57+00:00,,0.00088261253309797,-0.3739583333333333,0.0
4d1b75be-53a4-42de-b59e-7884486b7cd8,Jennifer Bibi,https://play-lh.googleusercontent.com/a-/ALV-UjUUlH8Dwxc3yHELZ4crfZ3la8ZNHwTQvBBsuMbbxZLbA9wNQyQt,3.0,fine like story characters easy get burnt game bp welkin make little difference resource scarcity makes grind way making easier domains horrible never roll good artefacts rates bad around id get star characters dont want end spending upwards get character want please dont dumb like spend money game,5,2024-10-22,2024-10-22 07:09:41+00:00,,0.0011032656663724626,-0.1680555555555555,0.0
ff711cd2-f293-4016-acd3-c3d2670fa8da,Nadia Diab,https://play-lh.googleusercontent.com/a-/ALV-UjWfeMowLIHXGekyLQrjqAsluFhjM1PA-kHYfTgWLOBk2LQqW2CW9Q,4.0,honestlyi downloaded yesterday love like like watching anime playing time usually games story line makes read lot wanna read would read fav webtons instead skip mostly lot audio love one thing dont like far characters bit slow making run drains stamina quickly oh takes lot space like gb lot,15,2024-10-13,2024-10-13 13:01:40+00:00,,0.0033097969991173876,0.1976190476190476,0.0
8b2bc51b-97b5-4b41-affe-8957d8772924,Mustapha Seven,https://play-lh.googleusercontent.com/a-/ALV-UjXbDpvhOC-EIS0e4LPxvnLf_8Sr7doDdvdjitOiiKm7RYBoDMtQ,1.0,game story graphics good controls sucks please make dpad movable buttons adjust atleast place screen im unintentionally actions especially dpad low screen touch character automatically moves forward please fix control buttons dpad make adjustable,254,2024-10-21,2024-10-21 22:25:56+00:00,title cognosphere pte ltd snippet sincerely apologize unsatisfactory experience traveler feedback suggestions please send us email contact customer service via ingame feedback help us improve game date november isodate tz,0.056045895851721095,-1.1102230246251566e-17,0.04999999999999999
6158a639-0221-477c-b91d-2d944ed6e140,Naomi Culp,https://play-lh.googleusercontent.com/a/ACg8ocJ9W_Dlq0TpLNtm5Ha5bGI4vIMm-MB16Xb6yh5BgM6r92Gp7Q=mo,5.0,great game grinding character leveling repetitive weekly domains make difficult improve character premium currency primogems difficult come get past qol issues beautiful rpg fun gameplay excellent storyline top notch cant wait new areas next patch,23,2024-11-10,2024-11-10 03:19:05+00:00,,0.005075022065313328,0.140530303030303,0.0
4c2914a2-5952-4eae-b20c-570ac05064ac,Merry Jandra Jarina,https://play-lh.googleusercontent.com/a/ACg8ocL4Qg4Wi6Djl7pzpY1cYAckM9QDTDiK_dunhU_gJXNO0PxicA=mo,3.0,great game good quality world building world exploration vast find hard obtain rewards since extensive grinding get primogems theres skip button annoying honestly,3,2024-10-19,2024-10-19 10:18:46+00:00,,0.0006619593998234775,0.07604166666666666,0.0
cc0c5f5e-8aae-4459-86e1-797174dcb119,Di3sIrae,https://play-lh.googleusercontent.com/a-/ALV-UjX6uoJR0YBS5RMSGZrWnyZv6Ld6ZoeakeBuxqTIU6cSK27nqhcU,5.0,years playing daily one best live service games nowadays everything ups downs genshin amazing piece art especially music game part novel part adventure lots exploration puzzles constant events different minigames love,20,2024-10-09,2024-10-09 00:56:56+00:00,,0.0044130626654898504,0.20404040404040405,0.0
f3e185af-bfcd-4e9f-a7fe-46bb0616c1c7,Rain Exvius,https://play-lh.googleusercontent.com/a/ACg8ocKUrvzNpHyXdDkI8sco4z9iF9xdV8T20ct5UEUALuQwhZglBA=mo,4.0,wanting play game long time finally found compatible device play amazing thought although maybe suggestions ticket system wishing new banner players already constellation certain characters character appeared character turned ticket corresponding stars stars collect enough ticket exchange character older banner hope thisll help,7,2024-10-09,2024-10-09 01:20:21+00:00,,0.0015445719329214476,0.08341450216450216,0.0
0cd7cec6-3839-4c04-9ade-ea3261c2cf96,Arnab,https://play-lh.googleusercontent.com/a-/ALV-UjVzAZMwS_ogTw4Lf3ZEmTHEVY9BkYWqeV9vKryzwQyGif7yr15f,5.0,one best games ever played mobile pc anywhere game best ost musics scenery landscapes storyline character design many things truly masterpiece issue devs providing enough primogemsin game currency pull upcomming banners could give free pulla worth every major update would really nice although major issue still bit problematic really love game,6,2024-11-11,2024-11-11 07:20:20+00:00,,0.001323918799646955,0.24807692307692308,0.0
64e39be8-e808-49a2-9cfe-fad4fc2523a9,Sean Arce,https://play-lh.googleusercontent.com/a-/ALV-UjWEk3AlZS5jRIMVwih3B7G02YqAxneYf7RzsSqAw840D9elb0tliQ,1.0,pointless playing play games coupon gone might well uninstall play pc exclusively game isnt really worth keeping phone real take much space youll go countless lines event exclusive nonrepeatable dialogue reaching endgame story meanders many filler characters get introduced bc gacha system limits story potential fan,18,2024-11-04,2024-11-04 21:52:51+00:00,,0.0039717563989408655,0.06875,0.0
13a3d769-e092-40e6-b4e7-c38fd7237da5,Paydon Bray,https://play-lh.googleusercontent.com/a/ACg8ocKTwsr2i9IGPyyNirx29nz4QHOl5AYXZvsGYPDeQtxi-O1uoA=mo,4.0,took huge twoish year gap fontaine got released since lot enjoyable play reasons like characters power design etc areas farming artifact system also sucks reasons like ugh natlan characters released since including emily pretty eh new main story style save people also hated lot maybe natlan ugly,0,2024-11-10,2024-11-10 01:50:46+00:00,,0.0,-0.05587121212121214,0.0
043ab387-e8d5-4409-b86e-3770025a427e,Erick Kariuki,https://play-lh.googleusercontent.com/a-/ALV-UjU4P2GnQSOP5sIBZrVzBH2kG1d4wG4Q3t2h4Pop4Bmc5M-agvw,1.0,game fun runs well phone story great complains star well controls onscreen controls absolutely terrible ios controller support android cant mention number times accidentally clicked characters ultimate trying jump change camera angle everything close please add controller support android years since game launched ffs,37,2024-10-20,2024-10-20 09:26:02+00:00,title cognosphere pte ltd snippet sincerely apologize issue traveler please send us email contact customer service via ingame feedback specific help issue date october isodate tz,0.008164165931156223,-0.11666666666666668,0.25
33e39097-136e-4f8d-8ba1-ba8a52889f87,Aditya Yadav,https://play-lh.googleusercontent.com/a/ACg8ocLUpVVnIOQuyd7KzPU7IdkNQPuLjgdJIwnqxbkQ7wgmnR3Mkg=mo,4.0,improved experience little game settings taking break fights game aesthetics still worth time ive spent game along story devs putting guess rushing head first game make loose perspective escape need games thank game hoyoverse,34,2024-10-22,2024-10-22 03:51:04+00:00,title cognosphere pte ltd snippet sincerely apologize unsatisfactory experience traveler feedback suggestions please send us email contact customer service via ingame feedback help us improve game date october isodate tz,0.007502206531332745,-0.18144230769230768,0.04999999999999999
e5c36144-94e8-49a3-8d88-778ba45d2b09,Marqus McCoy,https://play-lh.googleusercontent.com/a/ACg8ocIR_rxbuzB8a5e8Xm_lKQzh2kZ79_jAmya4pYmxTWRgE6ZIdQ=mo,1.0,great game playing years got tired major improvements terms qol entire game generally artifacts system never changed story dialogues takes much time even voices gone gacha didnt improved limited weapon banner got original one form becoming worst still play game excited lots restriction also deceiving audience,107,2024-11-08,2024-11-08 07:24:27+00:00,title cognosphere pte ltd snippet sincerely apologize issue traveler please send us email contact customer service via ingame feedback specific help issue date november isodate tz,0.023609885260370698,-0.02563775510204081,0.25
bf5b7991-abc3-460a-a2f4-b70d41315c86,Nur. J,https://play-lh.googleusercontent.com/a/ACg8ocKmWRZ_lhnddaWPCXhWHXJOXQEyBpfSWPKxe2kr6kIYePp5aoY=mo,5.0,gi fun adventures game played years easy ascent character need work harder make everyone gets lucky enough get strong characterweapon artifek player even spending lot primogens intertwine fate still cant get strong gold characters weapons overall game fun developers add mark sign always get lost forgetting go farming,25,2024-10-11,2024-10-11 06:22:43+00:00,,0.005516328331862313,0.1212121212121212,0.0
afc2b13d-8177-4e09-aced-270fbdd322d8,Sonu Kadam,https://play-lh.googleusercontent.com/a-/ALV-UjUTWZeHhxQClMiy0muZurVAwbf3aODWS9x9n2tdab43uJPJBrWI,5.0,best action adventure game aver play smartphone updates best graphics heart touching character design bestthe game starts journey go journey feels like main characters game story development character development visuals gameplay game awesome would love play game future,27,2024-10-09,2024-10-09 10:03:22+00:00,,0.005957634598411298,0.17435897435897438,0.0
05866945-b4bf-4e0f-b3d3-49c7652d16ba,Swartland Airbrakes,https://play-lh.googleusercontent.com/a-/ALV-UjXl8sL39C9UYb4Es1GIGJrjp0eZAfJXsn72NokLB0jgXAjG08h4,3.0,game fun first got boring progressed rewards suck game wants us pull new characters rewards good takes hours get pulls love character designs like said almost impossible pull character without spending money,14,2024-10-25,2024-10-25 07:50:07+00:00,,0.003089143865842895,-0.03803030303030304,0.0
0ab19e58-5d4a-45a5-9024-2cdfc5df6982,Mariel Uy,https://play-lh.googleusercontent.com/a-/ALV-UjWYNLEieaGEl0H9jNKEekFphZfrlQA_iLIY8MaLg6F9Ru3KJh1e,1.0,please fix dumb bug cant get primogems old achievements older commissionquest like tales winter achieve telling geo travel diary geo archon anecdotes liyue cant finish dumb achievements unknown reason even times already,0,2024-11-12,2024-11-12 13:52:45+00:00,,0.0,-0.11666666666666667,0.0
604d433a-20f2-42f3-af9c-a3439ca7c32a,Astrophileüs,https://play-lh.googleusercontent.com/a-/ALV-UjUmcL3TJFlhQZFEP24uI9xxT2gf5mTmCmGtJ1DDBf4RT8SdqtE0,4.0,scamtifying elixir twin mc kids prefer grown version npcs copy paste mostly looks slight differences lack details design make looks boring game good job though details combat experience good game rely elemental reactions dodge mechanics boring sprint better slow real dodge animation,2,2024-10-29,2024-10-29 01:43:14+00:00,,0.000441306266548985,-0.060606060606060635,0.0
8546656c-def9-45ae-9069-fdfeab5febba,Jian Carlo Cornelia,https://play-lh.googleusercontent.com/a-/ALV-UjUw3nId9YYIMuimLUWbNu08mZrGGq4knUgPyabtYepFFEXMwa0,1.0,game actually really good problem phone waited like hours installing updates etc slept installing shades woke still installing finally done really good really laggy phone new old stopped playing genshin impact came back download updates shades getting annoying since worth wait wasted gb game,116,2024-10-13,2024-10-13 01:38:50+00:00,title cognosphere pte ltd snippet sincerely apologize unsatisfactory experience traveler feedback suggestions please send us email contact customer service via ingame feedback help us improve game date october isodate tz,0.02559576345984113,0.028030303030303044,0.04999999999999999
adfe1ffe-178e-48cf-8565-808b79a0bbe7,Farrell Adra Khalfani,https://play-lh.googleusercontent.com/a-/ALV-UjV27Miqa8qXqCf1l45RPCCM1Yb4vsPnMf9jDSuZ-TFY2K8uWxnl,2.0,hard give good rating things worth playing genshin impact story even story like inazuma bad music rest experience gameplay levelling characters talents artifacts exploration quality life fixes many worth watch youtube story listen spotify music,7,2024-10-09,2024-10-09 03:57:49+00:00,,0.0015445719329214476,0.13472222222222222,0.0
f474a7f1-b9df-4fdf-8d27-116770226d57,Miinuwu,https://play-lh.googleusercontent.com/a-/ALV-UjWPfnmfw3z6wP6L5Dtq5qOxlh9BNLLmzbvNEdszoLffEM4O5dDQ,3.0,ive played game years damage text bug grass cant see ice dvalin signora bosses still fixed im sure phone problem hoyo please update tell us situation abt bugs stated cos still denial woukd take greater lengths able see damage mobile screen,4,2024-11-03,2024-11-03 14:10:11+00:00,,0.00088261253309797,0.24,0.0
f47044be-6816-47ea-a4b7-95399184cd20,Dede Fyfu,https://play-lh.googleusercontent.com/a/ACg8ocJnIxCVIdGflAVcgZo7qeAnNt5bt6KkDDr6Eg5lk5LaXQbUeQ=mo,5.0,best game playing years actually unbelievable lil addicting quests r boring new updates genshin definitely getting better love new characters everything stars def storage lil much players maybe fix issue wifi rlly bad game requires good wifi thats issue face otherwise great game love im hooked,137,2024-10-18,2024-10-18 13:27:06+00:00,,0.030229479258605474,0.08267045454545455,0.0
08ee9387-5365-4619-aa44-5e348b30952d,Saad Saad,https://play-lh.googleusercontent.com/a-/ALV-UjWfv0FfchN58bnF7ajXyog23zD1-AmgLu5EsDo5wGLoeMYZ5I8,3.0,everything game fine honestly except standard banner stuff players pull banner actually want standard character random useless character understand luck make worse losing high pity like hopefully change system like gonna make players lose make first,9,2024-10-16,2024-10-16 02:16:17+00:00,,0.0019858781994704327,-0.03944444444444444,0.0
20994cb5-d373-4e38-ab58-edfcc659ef08,Uønsket xP,https://play-lh.googleusercontent.com/a-/ALV-UjXVsDEkRknDAF6Ucb8qAxqlrmUapw9t0yvoeGn-six-U8uPeeP3,3.0,game really interesting storylines boring makes frustrating play hard farm fp takes much time dont even get started char building things like game characters graphics literally play characters dont time build,11,2024-10-30,2024-10-30 06:20:37+00:00,,0.0024271844660194177,-0.255952380952381,0.0
ce1293f6-e0c6-4b3f-9e00-8dbfd14fc3f1,boba sheena_240,https://play-lh.googleusercontent.com/a-/ALV-UjV0ZxfZckyvuemHFTnylRk8nE54WzDGKY6SsjOlOfgxLg6whcQ,4.0,im happy game rewardsand things end game quite challenging fun right building teapotbut want like lake lake must glitch st kinda annoying hope hoyoverse would make option create lake water foundations helpful thank,0,2024-11-08,2024-11-08 05:50:58+00:00,,0.0,0.040816326530612256,0.0
763d8cd3-0eaf-44e7-b899-1683cb35e753,Joseph Guigli (H3RM1T),https://play-lh.googleusercontent.com/a-/ALV-UjVNg8Isd9KParvsvHUnYsi1lP0Xh6z0WVlZjhpbs4EgZ3obL34,5.0,beautiful game im glad installed galaxy runs beautifully grew playing games like legend zelda love art style enormous open world explore music voice acting perfect story complex interesting fan hoyoverse hope im finally able enjoy timeless work art favorite dev team,21,2024-10-11,2024-10-11 04:24:13+00:00,,0.004633715798764343,0.35000000000000003,0.0
6dafcfc0-d8d5-433a-b640-9d4e5df022ef,11. Devika Gaetana Nirwasita Setiawan,https://play-lh.googleusercontent.com/a-/ALV-UjWQ4FNzYSQgDqCxdc_rskpPN1gEzsmuwZDEGCS0QLHnMpMtt8s,5.0,thank genshin giving unforgettable gaming experience ever really love graphics character designs stories theme musics ethereal scenery however latest story escape night kingdom experience horrible lag plus time limit us reach wind current im well aware poor device likely problem would really grateful expand time limit im stuck forever,940,2024-09-06,2024-09-06 08:14:02+00:00,,0.20741394527802295,0.09444444444444446,0.0
5b656717-e1e2-48a0-9318-174cbe1ac38e,Sristi Ghosh,https://play-lh.googleusercontent.com/a/ACg8ocKVsrrzo0NhzuSaCXX3kLqRGOwptv4G9ahXUx_E_LoxjJozkiY=mo,5.0,true perfection storyline gameplay gatcha everything perfect started playing didnt knew would addicting favorite part game several things together one place love collecting characters got love storylines stimulation games got fightings yep get dont wait anything else play,20,2024-10-13,2024-10-13 18:22:37+00:00,,0.0044130626654898504,0.35000000000000003,0.0
c7189bf4-2855-4fad-b234-d178cc5af884,Nahian Radiah,https://play-lh.googleusercontent.com/a-/ALV-UjX4v-TwkZlIpmWwkdvFgGUJpR1GtvhqHNQLJ2eUgNoHWni9nnQ,3.0,playing since long time really like changing device oppo ae ive problems first running well months itd crash lag sometimes id restart game since two months black mid cutscene kick game get back game ill start cutscene kick yet,6,2024-09-17,2024-09-17 20:00:02+00:00,,0.001323918799646955,-0.14666666666666667,0.0
519390f1-fa96-4ff7-ab1c-3e386f807f56,tara sabharwal,https://play-lh.googleusercontent.com/a-/ALV-UjUyw2p89KPBnMcEMlhG6KO5cqoJaZmhgvyHwEckL-Qi1nhWMLQ,5.0,amazing lore nice gameplay unique characters cool designs beautiful fantasy world inspired real life regions however noticable dont accurately represent cultures due limitations skintones another thing id like mention genshin failed story telling tell show often deviates main plotline traveller searching twin aspects overall great game,240,2024-09-16,2024-09-16 15:54:46+00:00,,0.0529567519858782,0.25512820512820517,0.0
0a6329b1-3c7e-433f-8c26-e129b9bf8a85,Phoenix L.,https://play-lh.googleusercontent.com/a-/ALV-UjW4OzDR6CtjsEJuty1WIqttAdFknjSR8HIOab-LWz2ohopQefen,5.0,stars playing android started playing covid great time never felt pressured make purchases exploring fun puzzles arent challenging boring people play meta grind lot dont lot fun story quite interesting boring skip dialogue thing stopping star game lack racial diversity lacking rewards quests irl events,607,2024-08-26,2024-08-26 11:55:40+00:00,,0.13393645189761694,1.3877787807814457e-17,0.0
602b152d-580c-424a-9644-76fb0fc30052,Matt S,https://play-lh.googleusercontent.com/a-/ALV-UjVNiI6Hm7FOq4kZGB0_-7_OfPOJ_yI-GpLA8d1w7lHp3Wn5C6H2,2.0,game forces sit extremely long boring slow loading dialogues hours option skip despite people asking option years used issue limited world quest goes events well matter much ask never listen users update increased rating stars cause theyve making positive changes adding rewards hope keep improving,3179,2024-10-03,2024-10-03 23:03:50+00:00,title cognosphere pte ltd snippet wed like thank travelers continued support love genshin impact continue provide highquality game content travelers encounter problems adventures please dont hesitate contact us via ingame feedback channel gaming experience suggestions always important us date july isodate tz,0.7014563106796117,-0.199165120593692,0.16666666666666666
240c2a88-c735-431e-98ef-663bc2625828,Letícia G. Alves,https://play-lh.googleusercontent.com/a-/ALV-UjWeR5Wu0KATMZuFlULaxnS7oPShBMVqQ6cEsDWvm_r4YiZaeTlZdg,5.0,soundtrack graphics scenery wonderfull also like main story lot characters design cool wish diversity definelly best thing regions characters missions characteristics well made sorry english mistakes please make simulanka permanent event,434,2024-08-27,2024-08-27 23:25:34+00:00,,0.09576345984112974,0.2033333333333333,0.0
ab86f0b2-a891-488c-aa2e-fac639a1d88f,Nicholas Bahari (小尼),https://play-lh.googleusercontent.com/a-/ALV-UjXMDfLv2NldQDGA1Vmba6iJ6-NT9Fe0nNLJtB1J1KIPVu6rQFc,4.0,tw hk mo server despite good connection experienced minor laggy garbled storyline introduction playing seems like isnt fixed however got point intro choose characters lag disappears oh upgrading new phone doesnt solve issue believe issue game network provider indosat game capable providing hours fun vibrant bright world character collection cool,136,2024-09-24,2024-09-24 03:38:55+00:00,,0.03000882612533098,0.21691919191919196,0.0
a0dcfb32-7547-41c3-9a44-eda063b932e2,Kevin Sales,https://play-lh.googleusercontent.com/a-/ALV-UjWnRXBjZFlauu37DQcZbtDc5DtNAjd5MzA1ehiZIGZ5cHVeQZo,5.0,genshin impact incredible game gripping story breathtaking graphics topnotch animation open world huge every location beautifully designed exploring different areas always exciting place feels special wellcrafted combination worldbuilding visuals really pulls game blends art story exploration perfectly making fantastic experience start finish,675,2024-08-27,2024-08-27 23:57:18+00:00,,0.14894086496028244,0.364795918367347,0.0
55436081-273a-43c7-98b1-20459bb3bbc2,Glitchy Pelletier,https://play-lh.googleusercontent.com/a-/ALV-UjUwJlCY7ypvSwhI979inVnHhS_KgPSjE4ZoqcK54_Wxb-ojHpWH,5.0,amazing characters designs game play idea events frustrating quests description doesnt help especially pause go back quest clue maybe make quest descriptions bit helpful great game cant wait future updates,381,2024-08-26,2024-08-26 15:07:36+00:00,,0.08406884377758164,0.02500000000000001,0.0
27fe867e-0614-4fd1-8f0d-69659e63bd0c,insignificant 01,https://play-lh.googleusercontent.com/a-/ALV-UjWo4M3FWDFx4i3Pzy6vgzoXi7g96ME0w02XjegiaMjTjMV1wwVf,1.0,exploration good characters weapons excellent animations excellent audio music beyond excellent cant enjoy properly camerasomething hasnt fixed even years constantly fixing veiw combat exploration reason behind seizures eye problems playing game touchscreen worst experience lack customizable key layout qol joke,4532,2024-08-17,2024-08-17 16:42:21+00:00,title cognosphere pte ltd snippet sincerely apologize issue traveler please send us email contact customer service via ingame feedback specific help issue date november isodate tz,1.0,0.18076923076923082,0.25
ec846188-ade9-4081-9b3e-c1924747e855,Harsh Bhadana,https://play-lh.googleusercontent.com/a-/ALV-UjUukVdv8JHBw3l033ES0fPya2WPk-xScOGtpjCDreSJjVznIFjW,5.0,game good story line great graphics pleasing playing week game stated lagging badly ui becomes unresponsive fps drops zero game becomes still graphic intensive game seem work fine medium high graphics settings oneplus uninstallating,10,2024-10-18,2024-10-18 19:28:23+00:00,,0.0022065313327449252,-0.022333333333333313,0.0
0769fc2f-508d-45e1-93c3-4e69fa7fb895,PyroLyro,https://play-lh.googleusercontent.com/a-/ALV-UjVMc_ZeWs2D67TF2C0dpccXYZsp-zb3GPruUq2rxGvwPwU_EacM,5.0,hey guys great really benevolent summoning system characters amazing world fun explore right characters story interesting easy save characters want thanks events also really like paimon shes adorable keep guys,0,2024-11-02,2024-11-02 19:08:33+00:00,,0.0,0.401904761904762,0.0
d04a7e1a-d22d-4f19-899d-bb546ef7b36d,Elzeah Marybless Arcos,https://play-lh.googleusercontent.com/a/ACg8ocKt-4JAYzMzuTuu-yJJ4bFoMhOpa3Cjk04l1LbZxMq3NquSf6Y=mo,2.0,game good updates good one problem characters arent rerunning yet year played tartaglia like play style fact joined update didnt make better didnt got rerun actually felt bad played im playing year yet still dont think im gonna quit atp im tired redownloading games,1,2024-10-30,2024-10-30 12:53:44+00:00,,0.0002206531332744925,0.05714285714285716,0.0
739c68f7-9d29-4a19-893b-0d5476c14282,CTH,https://play-lh.googleusercontent.com/a-/ALV-UjUT8QcfqYAvXfZ0BeRYttRvVOOXgPGle6bRYeqVcA-pBfMttG4,5.0,good graphics mobile game still par pc version interesting lorestory main reason play game yeah mid quests overall still greatfor characters need save primogems able get character want theres also pity system okay artifact system rng kinda bad requires lot grinding guarantee get good one,42,2024-09-17,2024-09-17 00:51:11+00:00,,0.009267431597528686,0.12222222222222219,0.0
9e6e409d-8391-4178-92ad-b8de1f969770,oranges,https://play-lh.googleusercontent.com/a-/ALV-UjXnyfSPjrjkcqcfqEgTyR-C39aZRCd_2JWxs8gblZycyjAHwSTE,1.0,sitting hours dialogue could care less listen ive replayed game dozens times annoying wish feature could skip story cutscenes play game good game slowly get end gets harder harder find resourses lot games one literally grind hours,68,2024-11-03,2024-11-03 09:32:17+00:00,,0.01500441306266549,-0.21851851851851856,0.0
72383109-7503-4704-b7d3-f257aae89342,Anuj Maniyar,https://play-lh.googleusercontent.com/a-/ALV-UjXMJpee9qD4898L9qX-LNLI0uhc7DgsG7yO3ayYBibV4yLn6K51,1.0,game great graphics issues make frustrating skip button cutscenes cant skipped long dull wasting time wait keep tapping many side missions many side missions hard make progress main story mission list cluttered missions unskippable cutscenes adding frustration hope developers address issues becoming repetitive annoying keep,106,2024-11-02,2024-11-02 09:32:05+00:00,,0.023389232127096204,-0.005555555555555554,0.0
5d67f301-0c3e-4e18-817e-8afe3d973bf4,Jeremy Vesperman,https://play-lh.googleusercontent.com/a-/ALV-UjUm4m0hkLqkMst4OFQss_E4HyyRVmBJNNgYC7aN0xBUlI2bvvDe,2.0,game usually great recent update enjoyable lack english language voiceovers especially annoying characters speak others makes experience disjointed makes want play issue resolved,7,2024-10-30,2024-10-30 20:00:23+00:00,,0.0015445719329214476,-0.016666666666666663,0.0
0a40e5d2-dcfe-4c3b-b027-a688100dc0db,Freydy Voo,https://play-lh.googleusercontent.com/a-/ALV-UjVZNYMQexKdu4EZgFI4NRDK_JPASJyCByVUqTy0hSTfAPYxOVZP,5.0,started first release really love graphics character design current update make weapon banner better lower cost also music every region different yet good music story also well builded someone never skip story value story much kinda disappointing community value story low btw add skip button like people said people different taste also pls make commission pg,4,2024-11-01,2024-11-01 21:18:33+00:00,,0.00088261253309797,0.15499999999999997,0.0
82890f53-9258-4248-90d7-9d0ab1ae3907,Matthew Louise Idanan,https://play-lh.googleusercontent.com/a-/ALV-UjXYK4zyHFyAg_cZyuF-3Ac1UywC-VSTbkH5EoCXB3sEpsvvR38a,5.0,overhated game huge world tons quests stunning visuals goated plot especially fontain archon quest story really good character building also really good game reminds sao say game really good apart fans since weird,1,2024-11-01,2024-11-01 08:37:09+00:00,,0.0002206531332744925,0.13,0.0
28e1c7a9-f9ec-43d4-a022-645e4e71199f,Devin A,https://play-lh.googleusercontent.com/a/ACg8ocK-A22c9X0yzuhrw768iY2voyG4OW8JSMSe1uqAdXr-61Wx3Q=mo,3.0,started everything going relatively well ping horrible asias server change hks server recently release ping gotten point couldnt even participate coop event without ms getting kicked said asia hk servers ive tried testing online games media check theres problem router please ill grateful gets resolved,0,2024-10-26,2024-10-26 10:44:14+00:00,,0.0,-0.375,0.0
49770ec6-470f-447e-9780-ccb3d7e5c047,Olivia Oertle,https://play-lh.googleusercontent.com/a/ACg8ocJeVSWVCxKYUYZlHmU8aEYS5oVngbfJv-Ywcyxbkbcr4vESfw=mo,5.0,game animation fight scenes amount detail nation amazing tons characters play make team play friends story interesting many twists turns emotional roll coaster nation play game almost every day still love game,8,2024-11-03,2024-11-03 23:57:21+00:00,,0.00176522506619594,0.11250000000000003,0.0
6a55276f-618b-487e-887b-9feea6cbeeb5,Lori Brantone,https://play-lh.googleusercontent.com/a-/ALV-UjWrWAZWx9D-ErX9GKEqMSnxXo0bguow9tfuNOgn8FifhwDBXfo,3.0,game amazing really love main story free roam game one problem also play laptop game constantly crashing game wont even let login annoying tried restarting laptop fixing game even tried reinstalling nothing seems working,2,2024-11-09,2024-11-09 17:47:24+00:00,,0.000441306266548985,-0.10303030303030304,0.0
ea08f2f6-6a83-468e-8b28-2bb7e33abc25,Cassandra Kemara,https://play-lh.googleusercontent.com/a-/ALV-UjUV8Nyfaue4dg4ZNJNej9m0lW98o3iMeL2SK5wY_9VjY-RyeCNI,4.0,storyline awesome love play stopped dialogue become long cant skip especially events side quests conversations unnecessary boring game become large phone game better pc console,0,2024-11-12,2024-11-12 17:11:15+00:00,,0.0,-0.003571428571428592,0.0
5060c348-9c70-4213-9c1a-c4384eb9ebcf,Denmark Castro,https://play-lh.googleusercontent.com/a-/ALV-UjWSAq3sLbNleSToTcpCIr8AtTtCl7wn8Sy7p2TMck-Rv6pFNfkJ,3.0,rate star issue need fixed like try login account says many requests please try later even contact genshin support think anything hope fixed soon possible badly miss account,1,2024-11-03,2024-11-03 11:58:58+00:00,,0.0002206531332744925,1.850371707708594e-17,0.0
19b2f4a1-5b7c-4b31-96c7-12f41db06a2c,Malika Kailani,https://play-lh.googleusercontent.com/a-/ALV-UjXyCbLC7OUeYnPRHC4HtUISFmVMxM7OnU_TXx9Vx2MuH73YAmoa,5.0,love game unconditionally players really friendly maps beautiful story lines amazing first thought star game would disappointing wasnt really great im ar im already loving plan become really good game etc badluck people give bad reviews since devs try everything satisfy guys ill play game matter never giving lovely game thankyou hoyoberse muahahahaeauheurys,0,2024-11-03,2024-11-03 04:30:41+00:00,,0.0,0.08088235294117647,0.0
