id,title,avatar,rating,snippet,likes,date,iso_date,response
458333ec-dea4-46eb-a378-5587413ffaad,Mass _yee_,https://play-lh.googleusercontent.com/a/ACg8ocJTdXCHJBLMUV2yV_9OYjS_akCnE-cPgUVextehiaVtMR1-URo=mo,2.0,"For someone's first gacha game it isn't bad but after playing it for over 4 years on phone and pc there are very glaring issues. 1. It takes too much space, both on the pc and phone. 2. The early game content is pretty good but it falls off drastically after a few months. It gets repetitive quickly. 3. A lot of fetch quests. 4. The game treats you like you are 5 during the story. Constantly repeating dialogue as if you weren't there. 5. Paimon gets a lot worse over time, never lets us think.",31,"October 26, 2024",2024-10-26T20:47:18Z,
34dd8e1c-cea8-4ecc-bb2f-e72dab12f751,Andree DeVille,https://play-lh.googleusercontent.com/a-/ALV-UjWYHBlhoeaY9_tvWOgyc3GTTh004JFNG8tuGmTvPBO0x1IuifjB,4.0,"the graphic was great, gameplay was fun and the scenery breathtaking... beautiful...but i can't give 5 full star because 1 major problem......this game the story waaaayyyyyyyyyyy to much talking...yap yap yap yap yap...and we cant skip the conversation...it takes around 5 to 10 minutes... sometimes even more than 10 minutes from yapping non stop,+ the annoying voice of paimon..if we cant skip it then we better watch anime or movie just by clicking.. WE NEED SKIP BUTTON!",14,"October 30, 2024",2024-10-30T12:17:32Z,
55725e1b-7ca6-4a48-96f5-811ff95c4844,Michelle,https://play-lh.googleusercontent.com/a-/ALV-UjWDsqUa9m1ntxVz1FKV-NqRx4DjLRN1lRAx1AdjEd4l2BDvmUGMGA,4.0,"As a new players, it is both an incredible and frustrating experience. The exploration, characters, and lore are well crafted and stands out from other similar games. Each Archon quest is memorable and exciting even with its flaws in the writing sometimes. The downside in my experience is the banner system that has not change since ages ago. The main problem is increasing number of characters in the game, making it impossible to accommodate reruns effectively.",22,"October 19, 2024",2024-10-19T17:12:34Z,
f317f261-0b61-4c88-a317-dae94044d50a,Ai'Yani Nadz Sky,https://play-lh.googleusercontent.com/a-/ALV-UjVhq0T3fEwYFpXvLOHgeR75plzAShyoHiguy9C5uJEuFZA-JkRk1g,5.0,I've not been playing for long but no ad freedom play no lost of energy and play when you choose. I love that I don't need to play with people but as I get stronger I really feel I need to but I don't want to that the bad side but im still learning about the game. It reminds be of minecraft but soo much better at the art and design details 😍. I do have to say it a lot of reading. The travelling around is really great and random fighting with random things to do it always keep you busy.,31,"October 25, 2024",2024-10-25T18:53:31Z,
df879b8a-eb5b-45e4-b1a8-e261ccd6c67f,Giorgi Arabuli,https://play-lh.googleusercontent.com/a-/ALV-UjUQLIvgclPQ3ObcYuNEcr4pOuhHMgiIAZUUutIS3mhDGdKsD905,4.0,"the game is pretty good, gameplay is smooth and stories are amazing. everything all good but there's one bug... when entering the game after around 10-15 seconds the game crashes and kicks me out. been trying to fix that problem for long time but no luck.",0,"November 12, 2024",2024-11-12T16:48:37Z,
676cfa34-0d4b-432b-a8ad-0752cafa9416,Muffin,https://play-lh.googleusercontent.com/a-/ALV-UjWV4XwGdMCuW6BqYSKiZPcw9zQVO5JBt67Mn2Re7nQsM0R-mm7t,2.0,"This game is amazing...but since today's morning I've had a problem of the game not working. It would launch normally but after the logo appears it would kick me out of the application. After 3 times I got a notification that the game is bugged and devs need to fix it. My friends don't have that problem at all! I can't play the game, please fix this problem. I uninstalled and reinstalled, reset my device, checked my storage connection and everything I could. It's still not working :((",34,"October 12, 2024",2024-10-12T12:57:10Z,
a56c9aec-a1d1-4067-be91-025044555161,Mei,https://play-lh.googleusercontent.com/a-/ALV-UjVIUx-tmCEVq5Hnco9EUW23eJMwkVwD9bZqVl1jE-9QM21zFrjr,4.0,"love the game and all. but one problem with the voice acting... in the recent event (of Nahida) almost EVERYONE doesn't get voiced! I hate it so much because I love everyone's voice so much :( I hope that you, Hoyoverse fix this problem of one of the studios for VAs is trying to use AI. which I hate. please. don't let that studio use bad AI voices. it makes me mad. fix it please. (Also it's the En VAs)",4,"October 29, 2024",2024-10-29T22:50:31Z,
8f3659ca-da32-4350-ac17-dc78e0670766,liza,https://play-lh.googleusercontent.com/a/ACg8ocKW7R9Uga10x9di0N836xQmuC4e2_lHNUjKbiA0ywYEc5aaJQ=mo,1.0,"The games good, yes but for some reason it's lacking a lot of vital features. The domains are a pain to do over and over again for good artificts—it significantly impacts gameplay and makes the game play feel like a chore and not fun like it used to in the start. There should be a feature to skip the domain gameplay after you've played it five or so times (like the cooking mechanic). And the standard banner needs a serious update and rework.",258,"October 12, 2024",2024-10-12T10:34:11Z,"{'title': 'COGNOSPHERE PTE. LTD.', 'snippet': 'We sincerely apologize for your unsatisfactory experience, Traveler. If you have any feedback or suggestions, please send us an email or contact Customer Service via in-game feedback to help us improve the game.', 'date': 'October 21, 2024', 'iso_date': '2024-10-21T10:32:10Z'}"
374250fb-2cd7-4cfc-b705-ed8a0215e744,Rigel Guhil,https://play-lh.googleusercontent.com/a-/ALV-UjVdPKufwvQHb4CTIzHyWX3sJ4vmeSU4AjHLxhb5e4s_AlWK3_sv,5.0,"It's an amazing game! I love the characters and storyline. The graphics are stunning, and exploring each new region feels like entering a different world. I always look forward to updates, especially with new characters and quests! I do have one suggestion though, it would be great to have a translator in the chat box. Communicating with players from other countries in co-op can be challenging, and a translator would make teaming up so much easier.",8,"November 10, 2024",2024-11-10T10:53:30Z,
0fa8f21a-e997-44cb-b46c-05a8ae0b3267,Cloudsthatsit,https://play-lh.googleusercontent.com/a/ACg8ocJkESt2xruyYXO6AetWoDTeVVqjSnbAo80LlVIWsKkMY89s5Pw=mo,5.0,"Genshin does not deserve those 1 star reviews. It's a great game with really nice quality and character designs. It's story quest are Wonderful, be it the main story quest or world quest. It can be quite annoying to sit through the more uninteresting dialogue but at the end of the day its perfectly fine, you just need a bit of patience! It fits in a lot of play styles and almost anyone can find something they like about the game. I would say more but Im at the 500 mark, in short get the game!",71,"October 16, 2024",2024-10-16T22:26:02Z,
c1e29928-293b-404d-9b09-193edf4c0236,cioana diana,https://play-lh.googleusercontent.com/a/ACg8ocKB08j3J79kzqwj2gc48gOnXhpYd2m__Q7SFeEVyw6S-98tgQ=mo,2.0,"Not a bad game but very hard to play on mobile. I'm on Android so the game doesn't provide any controller support, which for a game that has such a thing on iOS and any other platform it's released on is just wild to me. It's absurd that I could use a controller for this game on literally any other platform but android without 3rd party interference",4,"November 11, 2024",2024-11-11T13:48:57Z,
4d1b75be-53a4-42de-b59e-7884486b7cd8,Jennifer Bibi,https://play-lh.googleusercontent.com/a-/ALV-UjUUlH8Dwxc3yHELZ4crfZ3la8ZNHwTQvBBsuMbbxZLbA9wNQyQt,3.0,"It's fine. I like the story and the characters but it's easy to get burnt out from this game. The BP and welkin make little difference. Resource scarcity makes me have to grind more, with no way of making it easier. Domains are horrible, and I can never roll into any good artefacts. The rates are just bad all around. I'd get 5 star characters I don't want and then I end up spending upwards of $150 to get a character I DO want. Please don't be dumb like me and spend money on this game.",5,"October 22, 2024",2024-10-22T07:09:41Z,
ff711cd2-f293-4016-acd3-c3d2670fa8da,Nadia Diab,https://play-lh.googleusercontent.com/a-/ALV-UjWfeMowLIHXGekyLQrjqAsluFhjM1PA-kHYfTgWLOBk2LQqW2CW9Q,4.0,"Honestly,I just downloaded it yesterday and I LOVE IT , I like how it's like watching an anime and playing at the same time, usually games with a story line makes you read a lot , if I wanna read all that I would read my fav webtons instead ,so I skip it mostly , but this has a lot of audio so I love that , one thing that I don't like so far that the characters are a bit slow , making her run drains the stamina quickly . oh , and it takes a lot if space like over 30 GB , it's A LOT",15,"October 13, 2024",2024-10-13T13:01:40Z,
8b2bc51b-97b5-4b41-affe-8957d8772924,Mustapha Seven,https://play-lh.googleusercontent.com/a-/ALV-UjXbDpvhOC-EIS0e4LPxvnLf_8Sr7doDdvdjitOiiKm7RYBoDMtQ,1.0,"The game, the story and graphics are Very good, BUT the controls are sucks. Please make the D-pad movable and same as other buttons so we can adjust atleast their place in the screen. I'm doing unintentionally actions especially with the D-pad that is very low in the screen, when i touch it the character automatically moves forward!!!! Please fix the control buttons and D-pad and make them adjustable.",254,"October 21, 2024",2024-10-21T22:25:56Z,"{'title': 'COGNOSPHERE PTE. LTD.', 'snippet': 'We sincerely apologize for your unsatisfactory experience, Traveler. If you have any feedback or suggestions, please send us an email or contact Customer Service via in-game feedback to help us improve the game.', 'date': 'November 07, 2024', 'iso_date': '2024-11-07T09:55:01Z'}"
6158a639-0221-477c-b91d-2d944ed6e140,Naomi Culp,https://play-lh.googleusercontent.com/a/ACg8ocJ9W_Dlq0TpLNtm5Ha5bGI4vIMm-MB16Xb6yh5BgM6r92Gp7Q=mo,5.0,"It's a great game, but grinding for character leveling is repetitive. Weekly domains make it difficult to improve a character, and premium currency (primogems) is difficult to come by. But if you get past any QoL issues, it's a beautiful RPG with fun gameplay and an excellent storyline. Top notch. Can't wait for the new areas in next patch.",23,"November 10, 2024",2024-11-10T03:19:05Z,
4c2914a2-5952-4eae-b20c-570ac05064ac,Merry Jandra Jarina,https://play-lh.googleusercontent.com/a/ACg8ocL4Qg4Wi6Djl7pzpY1cYAckM9QDTDiK_dunhU_gJXNO0PxicA=mo,3.0,It's a great game with good quality and world building and it's world exploration is vast but I find it hard to obtain rewards since you have to do extensive grinding to get primogems not only that but there's no skip button. It's annoying honestly.,3,"October 19, 2024",2024-10-19T10:18:46Z,
cc0c5f5e-8aae-4459-86e1-797174dcb119,Di3sIrae,https://play-lh.googleusercontent.com/a-/ALV-UjX6uoJR0YBS5RMSGZrWnyZv6Ld6ZoeakeBuxqTIU6cSK27nqhcU,5.0,"4 years playing daily. 5/5, one of the best live service games nowadays. Everything has it's ups and downs, but Genshin is an amazing piece of art, especially the music, and the game is part novel, part adventure, lots of exploration, puzzles, and constant events with different minigames. I love it.",20,"October 09, 2024",2024-10-09T00:56:56Z,
f3e185af-bfcd-4e9f-a7fe-46bb0616c1c7,Rain Exvius,https://play-lh.googleusercontent.com/a/ACg8ocKUrvzNpHyXdDkI8sco4z9iF9xdV8T20ct5UEUALuQwhZglBA=mo,4.0,"Been wanting to play this game for a long time now and finally found compatible device to play it. It's as Amazing as I thought! Although maybe some suggestions: 1. Ticket system: when wishing on new banner, for players that already have constellation 6 of certain characters in it, if the same character appeared again, that character will be turned into ticket of it's corresponding stars (4/5 stars). Collect enough ticket to exchange for character from older banner. Hope this'll help",7,"October 09, 2024",2024-10-09T01:20:21Z,
0cd7cec6-3839-4c04-9ade-ea3261c2cf96,Arnab,https://play-lh.googleusercontent.com/a-/ALV-UjVzAZMwS_ogTw4Lf3ZEmTHEVY9BkYWqeV9vKryzwQyGif7yr15f,5.0,"One of the best games , I have ever played on Mobile or PC or anywhere.. This game has the best OST musics , scenery, landscapes , storyline , character design and many more things . Truly a masterpiece. Only Issue is the Devs are not providing enough primogems(in game currency) to pull for upcomming banners .If only they could give free 10 pulla worth every major update would have been really nice . Although it's not a major issue still a bit problematic 🫠 but I really Love this game 💓",6,"November 11, 2024",2024-11-11T07:20:20Z,
64e39be8-e808-49a2-9cfe-fad4fc2523a9,Sean Arce,https://play-lh.googleusercontent.com/a-/ALV-UjWEk3AlZS5jRIMVwih3B7G02YqAxneYf7RzsSqAw840D9elb0tliQ,1.0,"It's pointless playing this on Play Games, now that the $3 coupon is gone. Might as well uninstall and play on PC exclusively. Other than that the game isn't really worth keeping on your phone to be real, it's take up too much space and you'll have to go through countless lines of event exclusive and non-repeatable dialogue before reaching the endgame. The story itself meanders and so many filler characters get introduced bc of their gacha system, which limits their story potential. Not a fan",18,"November 04, 2024",2024-11-04T21:52:51Z,
13a3d769-e092-40e6-b4e7-c38fd7237da5,Paydon Bray,https://play-lh.googleusercontent.com/a/ACg8ocKTwsr2i9IGPyyNirx29nz4QHOl5AYXZvsGYPDeQtxi-O1uoA=mo,4.0,"I took a huge two~ish year gap from it until Fontaine got released. Since then, it's been a lot more enjoyable for me to play for a few reasons like characters (power, design, etc.), areas, farming, the artifact system and so on. But it also sucks for a few reasons like... ugh, Natlan (👎) and characters released since and including Emily have been pretty eh... the new main story style where we have to save people I also hated a lot (but maybe because Natlan is just so ugly to be in?)",0,"November 10, 2024",2024-11-10T01:50:46Z,
043ab387-e8d5-4409-b86e-3770025a427e,Erick Kariuki,https://play-lh.googleusercontent.com/a-/ALV-UjU4P2GnQSOP5sIBZrVzBH2kG1d4wG4Q3t2h4Pop4Bmc5M-agvw,1.0,"The game is fun and runs well in my phone, the story is great no complains there but why the 1 star? Well it's the controls.. the onscreen controls are absolutely terrible in this, IOS has controller support why not Android? I can't mention the number of times I accidentally clicked on a character's ultimate when I was trying to jump or change the camera angle because everything is so close to each other. PLEASE ADD CONTROLLER SUPPORT TO ANDROID it's been years since this game launched ffs",37,"October 20, 2024",2024-10-20T09:26:02Z,"{'title': 'COGNOSPHERE PTE. LTD.', 'snippet': 'We sincerely apologize for this issue, Traveler. Please send us an email or contact Customer Service via in-game feedback for specific help with this issue.', 'date': 'October 21, 2024', 'iso_date': '2024-10-21T09:36:37Z'}"
33e39097-136e-4f8d-8ba1-ba8a52889f87,Aditya Yadav,https://play-lh.googleusercontent.com/a/ACg8ocLUpVVnIOQuyd7KzPU7IdkNQPuLjgdJIwnqxbkQ7wgmnR3Mkg=mo,4.0,Improved experience a little with in game settings and taking a break from all the fights in game. The aesthetics are still worth the time I've spent in game along with the story that devs are putting out. I guess rushing head first into the game can make you loose perspective of the escape that you need from games. Thank you for the game hoyoverse.,34,"October 22, 2024",2024-10-22T03:51:04Z,"{'title': 'COGNOSPHERE PTE. LTD.', 'snippet': 'We sincerely apologize for your unsatisfactory experience, Traveler. If you have any feedback or suggestions, please send us an email or contact Customer Service via in-game feedback to help us improve the game.', 'date': 'October 22, 2024', 'iso_date': '2024-10-22T03:42:14Z'}"
e5c36144-94e8-49a3-8d88-778ba45d2b09,Marqus McCoy,https://play-lh.googleusercontent.com/a/ACg8ocIR_rxbuzB8a5e8Xm_lKQzh2kZ79_jAmya4pYmxTWRgE6ZIdQ=mo,1.0,"It was a great game before, but after playing it for years, you got tired of it. No major improvements in terms of QoL for the entire game generally, artifacts system never changed, story dialogues takes so much time, even the voices are gone now, the gacha didn't improved at all, limited weapon banner, just got to its original one 50/50 form. Its becoming worst for me. I still play the game, but not as excited as before. Lots of restriction also, deceiving its audience.",107,"November 08, 2024",2024-11-08T07:24:27Z,"{'title': 'COGNOSPHERE PTE. LTD.', 'snippet': 'We sincerely apologize for this issue, Traveler. Please send us an email or contact Customer Service via in-game feedback for specific help with this issue.', 'date': 'November 09, 2024', 'iso_date': '2024-11-09T17:55:59Z'}"
bf5b7991-abc3-460a-a2f4-b70d41315c86,Nur. J,https://play-lh.googleusercontent.com/a/ACg8ocKmWRZ_lhnddaWPCXhWHXJOXQEyBpfSWPKxe2kr6kIYePp5aoY=mo,5.0,"G.I. it's was a fun adventures game. I played it a years now. It's not easy to Ascent the character need to work more harder to make through it. Not everyone gets lucky enough to get a strong character,weapon and artifek. For some player, even they are spending a lot primogens, intertwine fate, they still can't get a strong gold characters/ weapons. Overall game was fun. If only developers can add mark sign more than 250. I always get lost or forgetting where i should go to farming, ⛏️.",25,"October 11, 2024",2024-10-11T06:22:43Z,
afc2b13d-8177-4e09-aced-270fbdd322d8,Sonu Kadam,https://play-lh.googleusercontent.com/a-/ALV-UjUTWZeHhxQClMiy0muZurVAwbf3aODWS9x9n2tdab43uJPJBrWI,5.0,"Best action and adventure game I have aver play in smartphone. Updates are best and graphics are heart touching. Character design is best.The game starts with a journey and as we go through that journey, it feels like we are the main characters of the game. The story development, character development, visuals and gameplay of the game are awesome. I would love to play this game in future too",27,"October 09, 2024",2024-10-09T10:03:22Z,
05866945-b4bf-4e0f-b3d3-49c7652d16ba,Swartland Airbrakes,https://play-lh.googleusercontent.com/a-/ALV-UjXl8sL39C9UYb4Es1GIGJrjp0eZAfJXsn72NokLB0jgXAjG08h4,3.0,"The game was fun at first, but then it got boring as I progressed. The rewards suck too. If this game wants us to pull for new characters, then the rewards have to be good. It takes me 5 hours just to get 2 pulls. I love the character designs, but like I said, it's almost impossible to pull a character without spending money.",14,"October 25, 2024",2024-10-25T07:50:07Z,
0ab19e58-5d4a-45a5-9024-2cdfc5df6982,Mariel Uy,https://play-lh.googleusercontent.com/a-/ALV-UjWYNLEieaGEl0H9jNKEekFphZfrlQA_iLIY8MaLg6F9Ru3KJh1e,1.0,Please fix the dumb bug! I can't get my primogems from old achievements from older commission/quest like the 'Tales of Winter' to achieve 'telling it how it is' and 'Geo Travel Diary' for the 'Geo Archon Anecdotes' in Liyue! I can't finish the dumb achievements for some unknown reason even if I do it 4 to 5 times already! 🤧,0,"November 12, 2024",2024-11-12T13:52:45Z,
604d433a-20f2-42f3-af9c-a3439ca7c32a,Astrophileüs,https://play-lh.googleusercontent.com/a-/ALV-UjUmcL3TJFlhQZFEP24uI9xxT2gf5mTmCmGtJ1DDBf4RT8SdqtE0,4.0,"Scamtifying Elixir + The Twin MC are kids, i prefer a grown up version. Npc's are just a copy paste, mostly looks the same with slight differences only and lack of details and design which make them looks boring. The other game out there did a very good job though on details. Combat experience is not that good because this game rely on elemental reactions. Dodge mechanics is boring because you only sprint, its better with slow or a real dodge animation.",2,"October 29, 2024",2024-10-29T01:43:14Z,
8546656c-def9-45ae-9069-fdfeab5febba,Jian Carlo Cornelia,https://play-lh.googleusercontent.com/a-/ALV-UjUw3nId9YYIMuimLUWbNu08mZrGGq4knUgPyabtYepFFEXMwa0,1.0,"This game is actually really good, the problem is my phone, I waited for like 6 hours or more when installing the updates, etc. I slept while installing the shades and when I woke up it was still installing, but when it was finally done. It's really good but really laggy, my phone is new and not old, and when I stopped playing Genshin Impact and came back again, I had to download updates and more shades! It's getting annoying since it's not worth the wait and I wasted 28GB on this game..",116,"October 13, 2024",2024-10-13T01:38:50Z,"{'title': 'COGNOSPHERE PTE. LTD.', 'snippet': 'We sincerely apologize for your unsatisfactory experience, Traveler. If you have any feedback or suggestions, please send us an email or contact Customer Service via in-game feedback to help us improve the game.', 'date': 'October 22, 2024', 'iso_date': '2024-10-22T03:11:42Z'}"
adfe1ffe-178e-48cf-8565-808b79a0bbe7,Farrell Adra Khalfani,https://play-lh.googleusercontent.com/a-/ALV-UjV27Miqa8qXqCf1l45RPCCM1Yb4vsPnMf9jDSuZ-TFY2K8uWxnl,2.0,"It's hard to give a good rating when the few things that are worth playing Genshin Impact is its story (and even then some story, like Inazuma, are bad) and its music. The rest of the experience for the gameplay such as levelling characters, talents, and artifacts; exploration; quality of life fixes, and many more are not worth it. You can just watch on Youtube for the story and listen on Spotify for its music.",7,"October 09, 2024",2024-10-09T03:57:49Z,
f474a7f1-b9df-4fdf-8d27-116770226d57,Miinuwu,https://play-lh.googleusercontent.com/a-/ALV-UjWPfnmfw3z6wP6L5Dtq5qOxlh9BNLLmzbvNEdszoLffEM4O5dDQ,3.0,"Ive played this game for about 3 years now and the damage text bug, no grass, cant see ice and dvalin and signora bosses are STILL not fixed😭 Im not sure if this is a phone problem or a hoyo but please do update and tell us about the situation abt the bugs stated cos i am STILL in denial and woukd take greater lengths just to be able to see damage on my mobile screen.",4,"November 03, 2024",2024-11-03T14:10:11Z,
f47044be-6816-47ea-a4b7-95399184cd20,Dede Fyfu,https://play-lh.googleusercontent.com/a/ACg8ocJnIxCVIdGflAVcgZo7qeAnNt5bt6KkDDr6Eg5lk5LaXQbUeQ=mo,5.0,"The best game, playing it for 4 years and this is actually unbelievable, a lil addicting and some quests r boring but with the new updates genshin is definitely getting better love the new characters and everything! 5 stars def. But the storage is a lil too much for some players maybe fix that? The only issue I have is that my WiFi is rlly bad and the game requires good WiFi so that's the only issue I face ! Otherwise, great game and I love it ! I'm hooked!!",137,"October 18, 2024",2024-10-18T13:27:06Z,
08ee9387-5365-4619-aa44-5e348b30952d,Saad Saad,https://play-lh.googleusercontent.com/a-/ALV-UjWfv0FfchN58bnF7ajXyog23zD1-AmgLu5EsDo5wGLoeMYZ5I8,3.0,"Everything in the game is fine honestly except the standard banner 50/50 stuff. When players pull in that banner they actually want the standard character not a random useless character, I can understand it's a luck but what make it worse is losing at high pity like 60-70-80. Hopefully you change this system like if you are gonna make the players lose the 50/50 then make it on first 40 not up to 80.",9,"October 16, 2024",2024-10-16T02:16:17Z,
20994cb5-d373-4e38-ab58-edfcc659ef08,Uønsket xP,https://play-lh.googleusercontent.com/a-/ALV-UjXVsDEkRknDAF6Ucb8qAxqlrmUapw9t0yvoeGn-six-U8uPeeP3,3.0,"This game has some really interesting storylines, but some are very boring, which makes it frustrating to play. It's hard to farm as a f2p and takes so much time 🥲 and don't even get me started on char building 🙃 the only things I like about this game are the characters and the graphics. I literally only play for the characters, but I don't have time to build them. 😭",11,"October 30, 2024",2024-10-30T06:20:37Z,
ce1293f6-e0c6-4b3f-9e00-8dbfd14fc3f1,boba sheena_240,https://play-lh.googleusercontent.com/a-/ALV-UjV0ZxfZckyvuemHFTnylRk8nE54WzDGKY6SsjOlOfgxLg6whcQ,4.0,"I'm very happy with the game ,rewards,and other things, the end game is quite challenging but very fun!, but right now I was building my teapot,but I want it like have a lake but to have a lake I must glitch 1st, and it's kinda annoying and I hope hoyoverse would just make an option to ""create a lake / water foundations"" it will be so helpful ! thank you!",0,"November 08, 2024",2024-11-08T05:50:58Z,
763d8cd3-0eaf-44e7-b899-1683cb35e753,Joseph Guigli (H3RM1T),https://play-lh.googleusercontent.com/a-/ALV-UjVNg8Isd9KParvsvHUnYsi1lP0Xh6z0WVlZjhpbs4EgZ3obL34,5.0,"Such a beautiful game. I'm glad I installed this on my Galaxy A35. It runs beautifully! I grew up playing games like The Legend of Zelda. I love the art style and enormous open world to explore. The music and voice acting are perfect, and the story is as complex and interesting as any fan of Hoyoverse can hope for. I'm finally able to enjoy this timeless work of art from my favorite dev team.",21,"October 11, 2024",2024-10-11T04:24:13Z,
6dafcfc0-d8d5-433a-b640-9d4e5df022ef,11. Devika Gaetana Nirwasita Setiawan,https://play-lh.googleusercontent.com/a-/ALV-UjWQ4FNzYSQgDqCxdc_rskpPN1gEzsmuwZDEGCS0QLHnMpMtt8s,5.0,"Thank you Genshin for giving me an unforgettable gaming experience ever! I really love the graphics, character designs, stories, theme musics, and the ethereal scenery. However, in the latest 5.0 story where we have to escape from the night kingdom, i experience a horrible lag, plus there is a time limit for us to reach the wind current. I'm well aware that my poor device is more likely to be the problem, but I would be really grateful if you expand the time limit so I'm not stuck here forever.",940,"September 06, 2024",2024-09-06T08:14:02Z,
5b656717-e1e2-48a0-9318-174cbe1ac38e,Sristi Ghosh,https://play-lh.googleusercontent.com/a/ACg8ocKVsrrzo0NhzuSaCXX3kLqRGOwptv4G9ahXUx_E_LoxjJozkiY=mo,5.0,"A True Perfection!! From the storyline , to gameplay and gatcha everything is perfect about it. When i started playing i didn't knew it would be such addicting!! My most favorite part of this game is that you can do several things all together in one place. Love collecting characters? You got it. Love storylines in stimulation games ? Got that . And fightings? Yep you will get it too! So don't wait for anything else and just play it.",20,"October 13, 2024",2024-10-13T18:22:37Z,
c7189bf4-2855-4fad-b234-d178cc5af884,Nahian Radiah,https://play-lh.googleusercontent.com/a-/ALV-UjX4v-TwkZlIpmWwkdvFgGUJpR1GtvhqHNQLJ2eUgNoHWni9nnQ,3.0,"I have been playing it since a long time and I really do like it, but after changing my device to an oppo a16e I've been having problems. at first it was running well, but after a few months it'd crash or lag sometimes and id have to restart the game . but since two or more months it will black out mid cutscene, kick me out of the game and when I get back to the game I'll have to start from the same cutscene which will kick me out yet again.",6,"September 17, 2024",2024-09-17T20:00:02Z,
519390f1-fa96-4ff7-ab1c-3e386f807f56,tara sabharwal,https://play-lh.googleusercontent.com/a-/ALV-UjUyw2p89KPBnMcEMlhG6KO5cqoJaZmhgvyHwEckL-Qi1nhWMLQ,5.0,"amazing lore, nice gameplay, unique characters with cool designs, and a beautiful fantasy world that is inspired by real life regions. However, it is noticable that they don't accurately represent the cultures due to the limitations in skintones. Another thing that I'd like to mention is how genshin failed in story telling. It's more of ""tell, not show"" and often deviates from the main plotline, that is, traveller searching for their twin. There are more aspects but overall its a great game!!!!!",240,"September 16, 2024",2024-09-16T15:54:46Z,
0a6329b1-3c7e-433f-8c26-e129b9bf8a85,Phoenix L.,https://play-lh.googleusercontent.com/a-/ALV-UjW4OzDR6CtjsEJuty1WIqttAdFknjSR8HIOab-LWz2ohopQefen,5.0,"4.5 stars playing on android. I started playing during COVID and had a great time. I have never felt pressured to make any purchases. Exploring is fun, and the puzzles aren't too challenging or boring. Some people play ""the meta"" and grind a lot, but I don't and have a lot of fun. The story is quite interesting, but will be boring if you skip dialogue. The only thing stopping it from being a 5-star game is the lack of racial diversity and lacking rewards for some quests and irl events.",607,"August 26, 2024",2024-08-26T11:55:40Z,
602b152d-580c-424a-9644-76fb0fc30052,Matt S,https://play-lh.googleusercontent.com/a-/ALV-UjVNiI6Hm7FOq4kZGB0_-7_OfPOJ_yI-GpLA8d1w7lHp3Wn5C6H2,2.0,"The game forces you to sit through extremely long, boring, slow loading dialogues for hours with no option to skip despite people asking them for a such an option for years. Used to be this issue was limited just to the world quest, but now the same goes for events as well. No matter how much we ask for, they never listen to the users. Update: Increased rating to 2 stars (from 1) cause they've been making some positive changes and adding more rewards. I hope they keep improving.",3179,"October 03, 2024",2024-10-03T23:03:50Z,"{'title': 'COGNOSPHERE PTE. LTD.', 'snippet': ""We'd like to thank all Travelers for your continued support and love of Genshin Impact! We will continue to provide you with more high-quality game content. If Travelers encounter problems during their adventures, please don't hesitate to contact us via the in-game feedback channel. Your gaming experience and suggestions are always important to us."", 'date': 'July 25, 2024', 'iso_date': '2024-07-25T03:24:29Z'}"
240c2a88-c735-431e-98ef-663bc2625828,Letícia G. Alves,https://play-lh.googleusercontent.com/a-/ALV-UjWeR5Wu0KATMZuFlULaxnS7oPShBMVqQ6cEsDWvm_r4YiZaeTlZdg,5.0,"The soundtrack and the graphics of the scenery are wonderfull. I also like the main story a lot. The characters design are cool, but I wish there was more diversity. But definelly the best thing is all the regions with its own characters, missions and characteristics, it's so well made! (sorry if any English mistakes) (please make Simulanka a permanent event)",434,"August 27, 2024",2024-08-27T23:25:34Z,
ab86f0b2-a891-488c-aa2e-fac639a1d88f,Nicholas Bahari (小尼),https://play-lh.googleusercontent.com/a-/ALV-UjXMDfLv2NldQDGA1Vmba6iJ6-NT9Fe0nNLJtB1J1KIPVu6rQFc,4.0,"The TW, HK, MO server despite having good connection I experienced a minor laggy garbled storyline introduction when playing and it seems like this isn't fixed. However once we got to the point of the intro where we have to choose the characters the lag disappears. Oh and upgrading to a new phone doesn't solve the issue. I believe the issue is the game itself not my network provider indosat. The game is capable of providing hours of fun in a vibrant bright world. Character collection is cool",136,"September 24, 2024",2024-09-24T03:38:55Z,
a0dcfb32-7547-41c3-9a44-eda063b932e2,Kevin Sales,https://play-lh.googleusercontent.com/a-/ALV-UjWnRXBjZFlauu37DQcZbtDc5DtNAjd5MzA1ehiZIGZ5cHVeQZo,5.0,"Genshin Impact is an incredible game with a gripping story, breathtaking graphics, and top-notch animation. The open world is huge, and every location is beautifully designed. Exploring the different areas is always exciting because each place feels special and well-crafted. The combination of world-building and visuals really pulls you in. It’s a game that blends art, story, and exploration perfectly, making it a fantastic experience from start to finish.",675,"August 27, 2024",2024-08-27T23:57:18Z,
55436081-273a-43c7-98b1-20459bb3bbc2,Glitchy Pelletier,https://play-lh.googleusercontent.com/a-/ALV-UjUwJlCY7ypvSwhI979inVnHhS_KgPSjE4ZoqcK54_Wxb-ojHpWH,5.0,"Amazing characters, designs, game play, idea, events and all! Just very frustrating when a quests description doesn't help. Especially when I pause it and go back to the quest and have no clue what to do! Maybe make the quest descriptions a bit more helpful? All in all, great game and can't wait for future updates.",381,"August 26, 2024",2024-08-26T15:07:36Z,
