id,title,avatar,rating,snippet,likes,date,iso_date,response
8923bec7-3e55-4ac5-b629-075348a4f9ff,Hazelwynne Robertson,,1,"I used to really enjoy this game, but ever since Nathan it has all became fan service, and rhw whole of Nathan just doesn't fit the state of Teyvat, the lore is bland and boring, the designs are extremely out of no where, trust me they would've been better if they had darker skin but the new characters just looks like a bunch of night lights because of how light-skinned they are. Honestly the game has truly and heavily fell off",24,2024-12-28 12:54:23,2024-12-28T12:54:23,
42338fcf-f147-489d-b378-be4d766bfd9b,Danny Dcaprix,,5,Nice story,0,2024-12-28 12:32:14,2024-12-28T12:32:14,
47455479-5a77-4f79-a0dc-e995cd6b5060,Muanpuii Tei,,5,it to much GB but its still fun,0,2024-12-28 12:30:22,2024-12-28T12:30:22,
29546352-8a31-42e6-a8ad-73a3dc456fdf,litch the slayer,,5,Funnnnn,0,2024-12-28 12:30:20,2024-12-28T12:30:20,
abcba0e8-78f3-4fe6-895f-521ffd2c737e,Zabrynnah Balboa Umali,,5,Good,0,2024-12-28 12:15:08,2024-12-28T12:15:08,
c82a6f55-e584-4169-89e3-643d101cbc3f,ARKIT SAHA,,5,This game is very good,0,2024-12-28 12:10:29,2024-12-28T12:10:29,
704316e5-e40b-4e21-afe9-e494f3955755,Diya Moni,,1,🥴,4,2024-12-28 12:07:57,2024-12-28T12:07:57,
6dd9c45a-6e71-4a03-919d-deaf306b3a7a,ORiChinA,,1,I would like to know what percentage chance there is that someone will always lose and be unlucky because this happens to me all the time and I am a f2p player.,4,2024-12-28 12:04:26,2024-12-28T12:04:26,"Hello, Traveler! You can view the Wish System rules in the Details section of the Wish screen. If you have any questions about the details of the relevant rules, please feel free to contact our Customer Service team via the in-game feedback channel or email."
acdd5be2-adc3-4402-8499-67c93d681ac4,Senshi,,5,"I love this game so much and one of my favourite things to do in this game is listening to music because it has so many of them and I can literally stay at one place all day listening them. Exploration, characters, story, everything feels so good",2,2024-12-28 12:02:10,2024-12-28T12:02:10,
45581766-d91a-402f-8637-0a19100777e6,Uje Gilwa Uje Gilwa,,1,Idk,0,2024-12-28 11:53:41,2024-12-28T11:53:41,
bc4064b9-901e-43c7-bed7-5986bec1db7c,Norman Williams,,5,Love it 😍😍😍,0,2024-12-28 11:43:15,2024-12-28T11:43:15,
8b713cf7-b092-4c86-8e21-e2ef00397755,Matt Aaron Asiong,,5,Best High Storage game i have ever played,0,2024-12-28 11:40:53,2024-12-28T11:40:53,
e5541a74-95d4-4151-86a6-7b5c69dc1877,Besuto,,3,"Un jeu merveilleux, mais malheureusement ce dernier a un gros manque de sécurité, beaucoup de joueurs si ce n'est que quelque pourcentage, se sont fait pirater leur compte, et le support en est incapable de vous le récupérer, parce que soi-disant des informations sont manquantes, alors que nous faisons l'effort de justifier. Ne soyez pas surpris si cela arrive. N'employer pas des mots de passe, mais des phrases de passe.. Edit : Après 3 ans de jeu nonstop, j'arrête, les dév ne nous écoutent pas",37,2024-12-28 11:21:11,2024-12-28T11:21:11,
aeba0c13-8195-43f8-a03f-747902d28d74,A Google user,,5,it is a really good game,0,2024-12-28 10:54:16,2024-12-28T10:54:16,
d2225e57-c216-4698-9824-ab140c8ac5a0,ryyn,,4,interesting,0,2024-12-28 10:43:52,2024-12-28T10:43:52,
b9451118-9ea4-4712-b0f4-22feff187bed,Juju Karboun,,5,I like this game so much I've playing it since almost 2 years,0,2024-12-28 10:27:04,2024-12-28T10:27:04,
c5319d7b-d62d-4ff3-b4f9-4ebe56aab197,Muhab Bassam,,5,🎁,0,2024-12-28 09:45:13,2024-12-28T09:45:13,
4033d6ef-2188-4603-8724-18c6151ab82a,Sheng Jaramilla,,5,Best,0,2024-12-28 09:36:14,2024-12-28T09:36:14,
7eee4205-9301-4bd4-a608-ab59e9dd8b28,The Radish,,1,Since it's a gotcha the game developers really only care about getting money from players so rather than giving better in game rewards they do everything they can to incentive players to spend real life money which is predatory not to meantion the quality of the game is arguable especially since natlan,7,2024-12-28 09:31:41,2024-12-28T09:31:41,"Thank you for your constant support of Genshin Impact. We welcome any valuable input from you. If you have any comments or suggestions you would like to share, please feel free to contact our Customer Service team via the in-game feedback channel or email to help us improve the game."
820ef08b-6a06-4a8e-bf42-811dab4dd6d4,Ckxy 0811,,5,"I love this game sm. No lag or glitches. You need quite high Internet quality and storage though I don't mind. Recommend playing on PC instead of phone. Perfect quality graphic design with amazing story quests designs. Characters are all great, though the wishing system could be a little better like Honkai star rail but overall everything is great. The characters are well written and the quests about them are all interesting. A little comedy sometimes as well.",67,2024-12-28 09:16:15,2024-12-28T09:16:15,
e64be4cf-de9d-429c-ace3-f5a08964f33b,Pat,,5,Cool gamee,0,2024-12-28 08:51:11,2024-12-28T08:51:11,
719ea960-2405-4ced-bb28-2829f5bb1607,yaser ghasempor,,1,"The chance percentage in Asura is low. Finding any item on the map is impossible and very rare. Every time a new season of the game comes out, the game becomes childish and simple. There is little excitement in the game and the power of each character is low.",5,2024-12-28 08:44:59,2024-12-28T08:44:59,"Thank you for your constant support of Genshin Impact. We welcome any valuable input from you. If you have any comments or suggestions you would like to share, please feel free to contact our Customer Service team via the in-game feedback channel or email to help us improve the game."
643f04d4-36b1-4f3f-a850-a93281733c0c,Ken Davao,,5,"The app is good, but can you please give us the PS2 controller option or playstation controller option. Please!!!!!! 🥺",0,2024-12-28 08:44:45,2024-12-28T08:44:45,
cc1cf0a1-2959-4957-92fd-06aa8080fdc5,Edy Yuli,,5,Good,0,2024-12-28 08:26:43,2024-12-28T08:26:43,
86327ec8-491d-4960-8647-9ef3f1ff3f5c,galactic storm,,5,😶😶😶,0,2024-12-28 08:16:34,2024-12-28T08:16:34,
2599efdc-d8dc-4464-9665-b44334005943,Kylon Loresca (KDL18YT),,5,Best game I've ever played,0,2024-12-28 08:15:35,2024-12-28T08:15:35,
7333cd94-0b25-4feb-931a-8048688ef677,George Samoilis,,5,Gorgeous,0,2024-12-28 08:11:32,2024-12-28T08:11:32,
49f69b8d-f73b-4659-a1a1-fa9ce17766ff,Albert Del Rosario,,1,dec 28,4,2024-12-28 08:09:29,2024-12-28T08:09:29,"We sincerely apologize for your unsatisfactory experience, Traveler. If you have any feedback or suggestions, please send us an email or contact Customer Service via in-game feedback to help us improve the game."
79f28273-7285-45ac-930b-aabf1a05e404,Ayush Narayan,,1,"I have 1270 days active, honestly the game was amazing back in 2020 and until 2022. After that the game went downhill with bad updates, no end game content, bad story progression, bad gacha system and story quests were lacking with VAs in some parts. The game is good in terms of quality with animation, scenery and combat a little but went off with the wrong track. Devs barley give out rewards which makes it hard to get new characters if you lose 50/50 and characters are constellation dependent",9,2024-12-28 08:03:38,2024-12-28T08:03:38,"Thank you for your constant support of Genshin Impact. We welcome any valuable input from you. If you have any comments or suggestions you would like to share, please feel free to contact our Customer Service team via the in-game feedback channel or email to help us improve the game."
4733fe29-3759-4450-9a62-81287769df3b,Genevieve Requino,,5,The best game ever the quality is so good and the story of archon are so nice 👍🏼 i recommend to play but the olny problem the storage you need a good quality phone to play this game,0,2024-12-28 07:54:31,2024-12-28T07:54:31,
19a62420-5bfc-4026-b104-20ded68b2113,ikki kurogane,,5,Wow,0,2024-12-28 07:44:03,2024-12-28T07:44:03,
1f44b18c-45e3-4360-857d-48a9060ae639,Egg,,5,Very very fun totally,0,2024-12-28 07:35:33,2024-12-28T07:35:33,
0373257f-8025-477a-a384-31524bb63e9e,Rey Semblante,,5,This is a great game and the graphics are amazing and the storyline are very great...,0,2024-12-28 07:10:54,2024-12-28T07:10:54,
308775e9-d7e1-4783-bec6-6353f221a3da,Karin Knightwalker,,5,Game open map keren,0,2024-12-28 07:09:07,2024-12-28T07:09:07,
3f22ba22-d5fd-4a94-8bb6-80239c750063,Wil Sal,,1,Mario is gonna steal your liver,5,2024-12-28 06:34:53,2024-12-28T06:34:53,"We sincerely apologize for your unsatisfactory experience, Traveler. If you have any feedback or suggestions, please send us an email or contact Customer Service via in-game feedback to help us improve the game."
6ff07e22-67c7-4dac-aa1d-9656c6fdb0ea,ABL3KGSG ABL3KGSG,,5,I only hope that the Arabic language will be added ♥,0,2024-12-28 06:27:09,2024-12-28T06:27:09,
9ce28b06-0f37-40af-a69e-b7f44f1e1e44,g da.,,1,f nerds,3,2024-12-28 06:04:01,2024-12-28T06:04:01,"We sincerely apologize for your unsatisfactory experience, Traveler. If you have any feedback or suggestions, please send us an email or contact Customer Service via in-game feedback to help us improve the game."
3b429fda-be34-48fa-a8fb-9eb765a9ac72,Jairo Kromosadjah,,5,Like it,0,2024-12-28 06:03:38,2024-12-28T06:03:38,
9092a2aa-9ca2-436e-ba94-bfea6c7c3ef9,Hana Palecrimson,,5,A very wonderful game. I like it.,0,2024-12-28 05:54:45,2024-12-28T05:54:45,
fb86b821-f0a7-412b-89fc-55a850620c06,giovanni Domingo,,5,"This game is amazing, the graphics put on high is beautiful 😍, the fight scenes are badass, love it",0,2024-12-28 05:47:42,2024-12-28T05:47:42,
ec006db3-80f9-4fb2-91a6-324485d91771,Nicole (Nick),,1,"The quality of everything in the game has been dropping. Story, designs, map... everything. Maybe Schneznahya will be better, but I'm quitting the game for now.",11,2024-12-28 05:31:08,2024-12-28T05:31:08,"Thank you for your constant support of Genshin Impact. We welcome any valuable input from you. If you have any comments or suggestions you would like to share, please feel free to contact our Customer Service team via the in-game feedback channel or email to help us improve the game."
155f8586-039f-4ab5-8436-ea129ca1ca2c,ixr_h2,,1,‼️Plz add Arabic language‼️,2,2024-12-28 04:46:44,2024-12-28T04:46:44,"Thank you for your constant support of Genshin Impact. We welcome any valuable input from you. If you have any comments or suggestions you would like to share, please feel free to contact our Customer Service team via the in-game feedback channel or email to help us improve the game."
4ac473af-6758-44ad-a177-6fcca5ba3752,Foxy garcia,,2,"Editing my 2022 review, the app is good but it logged me out not so long ago and it doesn't log my back in anymore, I tried many ways but it kept on saying check your Internet and yet my Internet is well.",1,2024-12-28 04:25:37,2024-12-28T04:25:37,
68f6db49-8572-4748-96b1-981f3a85dd5e,k yoisaki,,1,NEED MORE FREEMOGEMS,5,2024-12-28 04:23:31,2024-12-28T04:23:31,"Thank you for supporting Genshin Impact, Traveler! If you have any issues with your game experience, please send us an email or contact Customer Service for help via in-game feedback."
f4167836-8b4a-4392-9cc5-ef2c15e7630a,aira,,1,"The game uses cultures, and real countries as inspiration for the nations in the game and the characters that live in said nation. However, the game's lack of diversity despite the game wanting to represent the country and it's people. I've genuinely enjoyed the game up until Natlan, where this nation is too gimmicky and has a noticable higher amount of female characters due to reasons regarding fanservice making said characters lose out on their potential.",20,2024-12-28 04:14:27,2024-12-28T04:14:27,
e7de02ce-4309-4d26-835c-8d2002e61e60,Abdssamad Bentalb,,5,Peak,0,2024-12-28 04:10:37,2024-12-28T04:10:37,
d2ad757f-9f99-4f3e-aa34-0e0946ef7cb6,Akshay S,,5,Worth every bit of storage it took on your device. 💯,0,2024-12-28 03:54:10,2024-12-28T03:54:10,
fe6fd2d6-ed57-4c30-8da9-91d87b86d7c2,Dominique Ryan,,5,I like it very much,0,2024-12-28 03:45:22,2024-12-28T03:45:22,
c05db72d-1e4a-47fa-a880-ae909dc7e9bc,fg liti,,5,Gg game..good...best...,0,2024-12-28 03:34:56,2024-12-28T03:34:56,
c971375c-d24f-4232-ad26-fca1e5985d92,*⁀KAITO,,1,"colorist game , devs dont care about the people they take from . ❤️ and aso dont value their playerbase",9,2024-12-28 03:16:40,2024-12-28T03:16:40,
e473ca1a-8867-4e55-af21-9de1e65c1192,RIN,,4,"Dropped this mid-year 2024. I remember that excitement of playing for the first time and the adventures I looked forward to, but now.. i felt like I wasn't getting where I wanted to be. Plus there's just way too many side quests and little things that just drags everything. Game is still special to me since I was playing this when I had nothing to do. Even though I dropped it and how much it frustrated me. Genshit is special ✨️",3,2024-12-28 03:11:51,2024-12-28T03:11:51,
9cd32210-c980-4045-8486-467ccbbdb410,One Kid,,4,"Amazing game, I have more than a 1000 hours and experienced basically everything. The story is fine, the combat is *really* good and the open world is very stunning and a lot of effort is put into it. However I started to get less interested in the game recently because of the new characters and their mechanics... I play the game today mostly because of the combat, grinding doesn't really pay off since it's basically never useful because of the lack of content. Please make more use of it hoyo 🥺",1,2024-12-28 02:50:07,2024-12-28T02:50:07,
5f84af5c-1d9c-4daf-bc2b-687ecdc1df74,Dramana 22,,1,"New players should not start playing this game. From the poor real life representation, to a heavy bearing load of a game, any new people looking to play is better off playing other games and get better results if they wanted a more progressive game",187,2024-12-28 01:50:37,2024-12-28T01:50:37,"Hello Traveler! Please go to the official Genshin Impact website to refer to information on system requirements for a more stable and smooth gaming experience. Meanwhile, to further locate the cause of the issue, please contact the Customer Service team via the in-game feedback channel or email."
57cdffca-6cb0-43b6-b281-0f1138606b79,scherehazade _,,1,Turn back. It's a waifu coomer bait game disguised as a balanced wide demographic gacha game.,2,2024-12-28 01:43:50,2024-12-28T01:43:50,
c538ccd5-1767-4769-aa71-750f67e32c82,Delia Blaga-Frunza,,5,It's a very adventurous game.I like it!,0,2024-12-28 01:38:47,2024-12-28T01:38:47,
460a3a93-6191-4138-84f5-f2e382be12ad,Kyaw Kaung Htet,,5,Pretty cool,0,2024-12-28 01:35:41,2024-12-28T01:35:41,
e88de27b-df13-4c1f-850d-8304a94e6b88,Kamal Omar,,5,Great game,0,2024-12-28 01:26:24,2024-12-28T01:26:24,
0f9269f1-220b-46d3-a6f8-62814c84b62e,Ellje Gjbbons,,5,This game is overall awesome. I've only been playing this for two days and I already love it!,0,2024-12-28 01:20:06,2024-12-28T01:20:06,
2290e19b-e5c9-4163-a72f-da41f348e243,Aaron Borjal,,5,Yeah,0,2024-12-28 01:03:43,2024-12-28T01:03:43,
79f5da2b-2c7b-44ad-8695-4042689a8d03,Torfan Miz,,3,Add skip in story plzzzzzzzzzzzzzzzz,0,2024-12-28 00:24:15,2024-12-28T00:24:15,
5aba145f-e85c-4981-806f-eba68d7a80fa,Shan Saifi,,5,"The best game I've ever played. Don't just ponder over whether to start it playing or not, just give it a go. IT'S WORTH PLAYING.",0,2024-12-27 23:53:44,2024-12-27T23:53:44,
7114d4ea-ebdf-4b2c-9203-0229028fde41,EpicNoovb,,1,File size is HUGE!,3,2024-12-27 23:51:36,2024-12-27T23:51:36,"Hello Traveler, thank you for supporting Genshin Impact! To reduce the overall game memory size, our team suggests using the function in game settings to delete voice packs and old quest files. If you encounter any issues or have feedback, please feel free to contact our customer service team via the in-game feedback channel or email."
dc4bc7c3-1f9b-4ab1-b06f-4ee35c956dfc,sus bus,,5,good game (help me it's my 4th time reinstalling for some reason),0,2024-12-27 23:44:17,2024-12-27T23:44:17,
6023960a-da73-44ff-996f-1cfd515b0fc3,Arshia Mousavi,,5,"Fabulous, art of teyvat was the best thing I've ever seen. Thanks a lot hoyoverse",0,2024-12-27 23:32:28,2024-12-27T23:32:28,
3bb17e69-264d-461b-8325-3425e73610dd,Farha Naaz,,5,Only great.... Okay maybe a bit racist,0,2024-12-27 23:22:12,2024-12-27T23:22:12,
a717b580-75b1-4ec2-8f14-22d53c829cee,angle moon demon,,3,"If you haven't played in a while and go to login back in it says your account has expired, and when I go to re-enter my info and the correct password, it seems it's wrong, like no offense the game is amazing and all it's just when I take a break for like a few weeks or something it makes me redo the login.",4,2024-12-27 23:20:20,2024-12-27T23:20:20,
a466435b-a64c-44d9-bd75-47cd3fe03649,Fate,,5,i like it,0,2024-12-27 23:09:21,2024-12-27T23:09:21,
203269ce-1e2e-469a-8530-89a5afd5e057,Els Ineel,,1,game is too sweaty for my liking. nvr play this game again.,4,2024-12-27 22:54:44,2024-12-27T22:54:44,"We sincerely apologize for your unsatisfactory experience, Traveler. If you have any feedback or suggestions, please send us an email or contact Customer Service via in-game feedback to help us improve the game."
2d02ac42-d8fc-4528-9f83-05c1ae268118,ha,,1,"more male characters plz, plz less fanservice, tf is citlali",27,2024-12-27 22:47:24,2024-12-27T22:47:24,
b98fec54-424b-4fef-ba78-85a9624b51d3,Annisa Fadhilah,,5,PLS JGN CEPET TAMATTT,0,2024-12-27 22:43:07,2024-12-27T22:43:07,
591adc7e-591c-4ff7-943a-2e811f44a680,Xian Skie,,5,"This game has been really good, I love the new characters, the storyline is great, I'm waiting on columbina, and I'm really excited on whether will she be playable, I'm hoping she will, try this game out if you haven't, the story is time consuming, but really great!",0,2024-12-27 22:40:16,2024-12-27T22:40:16,
f25acadb-9804-41af-9ca3-9ae8e9adb987,Reza Ahmad khany,,4,36 Gig,0,2024-12-27 22:30:10,2024-12-27T22:30:10,
53641598-1d54-48d6-836e-888dd2b26b3d,Filip Kohek,,5,Best game ever 10/10 would recommend it. Only downside is that the game is like 30 gigabytes.,0,2024-12-27 22:25:41,2024-12-27T22:25:41,
2e284d25-e58b-49b4-8f46-b6e81da88979,Syafie Khirudin,,5,Nice game,0,2024-12-27 22:24:50,2024-12-27T22:24:50,
92267c0e-4c30-4161-90a4-22bf374aca37,Richard Almazora,,1,U COPYRIGHTED ZELDA BREATH OF THE WILD AND RAISIST !!!,0,2024-12-27 22:24:49,2024-12-27T22:24:49,
64cb814d-7a10-4fb6-8cfa-13c4b59f2d43,Shiv Tyagi,,5,Best mobile game i ever seen best story and the best graphics definitely a good game give it a try,0,2024-12-27 22:13:02,2024-12-27T22:13:02,
014ade2d-b1d2-4780-a445-cd48839e3b9f,Ammar Alai,,5,Great jo,0,2024-12-27 22:10:15,2024-12-27T22:10:15,
5dd348e9-9ada-459d-a008-2ec4af6eab91,نیما عزیزی,,5,Best,0,2024-12-27 22:01:11,2024-12-27T22:01:11,
4e9a5499-776d-4066-8561-e5eeb3e1607b,Abrar Maulana Nawazir,,5,"Dari segi grafis dan gameplay sudah sangat bagus, dan fitur yang tersedia sudah lumayan cukup bagus,tapi alangkah baiknya jika ditambah fitur pvp, dan lebih dikembangkan lagi dalam memudahkan player untuk memasuki game dikarenakan dari beberapa review yang saya lihat dan tonton sering mengalami error. Cukup sekian, Terima Kasih",38,2024-12-27 21:43:08,2024-12-27T21:43:08,
ee444f67-a95c-4a84-a614-d63e9bce5bfd,Amanda Isabelle Tuason,,5,Noice,0,2024-12-27 21:32:32,2024-12-27T21:32:32,
744a1f25-cef9-43c8-b285-a6cf41bbfff3,Jerem0y,,5,Love the game awesome for mobile phones,0,2024-12-27 20:54:03,2024-12-27T20:54:03,
246ba269-f151-4157-b4f5-82784ca8b337,Zack,,1,"Genshin Impact used to be one of the best open world game on mobile back in it's early years. Nowadays it seems the game has strayed further and further from being the best. Ignoring the obvious racist problem in this game, GI has consistently catered to the sad lonely group of men who play this game for innapropriate reasons. Citlali and Mavuika are one of the examples. Besides that, GI also has a bad problem with grinding.",21,2024-12-27 20:20:51,2024-12-27T20:20:51,
26340252-2025-414b-88a4-1d16c9dbad0c,Damiane Gegelia,,5,Coolie,0,2024-12-27 20:18:28,2024-12-27T20:18:28,
478c57d6-e429-492c-a187-8add15ec560e,abdas Hoseni,,5,Nice,0,2024-12-27 19:49:12,2024-12-27T19:49:12,
2cc02275-141a-4470-a3eb-a5d7389c10f1,Farhan Pratama,,1,"honestly, who made the storyline for Sumeru Archon Quest? it's TOO LONG....",5,2024-12-27 19:17:02,2024-12-27T19:17:02,"Thank you for your constant support of Genshin Impact. We welcome any valuable input from you. If you have any comments or suggestions you would like to share, please feel free to contact our Customer Service team via the in-game feedback channel or email to help us improve the game."
254e7f51-3828-4688-b937-7eb9906dcebb,Julio Kurnia,,5,thank you✨ genshin impact of you are I'm soon..,0,2024-12-27 18:58:25,2024-12-27T18:58:25,
9384c621-3f56-4e3a-8af4-544b85d28b18,Ali Fadavi,,5,The best game on mobile,0,2024-12-27 18:24:39,2024-12-27T18:24:39,
96d7f7c9-5dc9-4fbb-9443-e764ffaaf392,Talian,,1,Stop Making Annoying Enemies.,6,2024-12-27 18:09:41,2024-12-27T18:09:41,"Thank you for your constant support of Genshin Impact. We welcome any valuable input from you. If you have any comments or suggestions you would like to share, please feel free to contact our Customer Service team via the in-game feedback channel or email to help us improve the game."
d6fbb8a1-21bd-4e9e-9db3-6be633b45e35,Rudy Tjeng,,1,When i was challenging a ruin hunter it kept flying and when it came down it stayed for like 5 seconds only! And i flew up again! And the acsension quest is too hard! And when i died in the game. The menu wanted me to use training grounds like its mocking me that im weak! And why did it only change into PC only!?! Im so disappointed. Please fix this!,14,2024-12-27 18:09:31,2024-12-27T18:09:31,"Thank you for your constant support of Genshin Impact. We welcome any valuable input from you. If you have any comments or suggestions you would like to share, please feel free to contact our Customer Service team via the in-game feedback channel or email to help us improve the game."
18eef6ba-2607-475f-9784-6d4e41f65139,Benecdicta Nwankwo,,1,I haven't played it yet because it takes time and data to download the resources and all.,1,2024-12-27 18:03:59,2024-12-27T18:03:59,"Hello Traveler, thank you for supporting Genshin Impact! Please verify if you have downloaded the latest version of the game client in its entirety through official channels. And please submit feedback of relevant information to our Customer Service team via email. We will do our best to provide you with a detailed answer."
4efc9877-bfdc-4a53-8af0-ebde476ff95b,Taha Shabani,,5,goooooooooood,0,2024-12-27 17:58:10,2024-12-27T17:58:10,
561cb2de-9db7-45f7-9f0d-4889f273e300,Ice Wallonut,,2,Terrible Boss fights,1,2024-12-27 17:55:53,2024-12-27T17:55:53,
e91c5b7e-492b-40d3-9cb2-1e2a2ea9cda4,Mohd Azher,,4,This game is very nice,0,2024-12-27 17:43:47,2024-12-27T17:43:47,
3171f626-765d-43b9-a99a-1a2b1571aa2e,Hassan Saeed,,5,It's amazing,0,2024-12-27 17:32:04,2024-12-27T17:32:04,
dcddb454-6a11-4afa-9bb2-5b4de295b179,Benny James,,4,Liked the games but i still feel this should have been a paid game. I feel the microtransaction is making the game irritating. But loved the game. I would still recommend it to all.,1,2024-12-27 16:47:49,2024-12-27T16:47:49,
43b97911-d304-478a-814b-911785cf7faa,Shawn Bean,,1,"it's like balatro, but actual gambling",4,2024-12-27 16:35:03,2024-12-27T16:35:03,
c87f59fd-ba85-43ad-b226-c3e55ea60e1a,Global Dunyo,,4,Amazing,0,2024-12-27 16:31:27,2024-12-27T16:31:27,
d9d8988c-5537-4b2d-a8d0-9b1234050aa5,Magi sagar official,,5,Wow it's good👍 ❤,0,2024-12-27 15:52:59,2024-12-27T15:52:59,
71568350-8284-4712-a68e-3a523ad7ec69,Elman Moradi,,5,I love this game it's really good...that story is awesome I completely finished archon quests and now I am getting characters in game... it's awesome,0,2024-12-27 15:38:08,2024-12-27T15:38:08,
8867d6e2-ac90-4eb3-b022-5738f0a93eeb,Fritz Carmelo Anglo,,5,Finally I have a new phone I can play this game now yess,0,2024-12-27 15:24:03,2024-12-27T15:24:03,
69e42aa9-8960-43ac-8e58-bffd9fb28a95,Aisyah Alya,,5,The losing is long,0,2024-12-27 15:07:26,2024-12-27T15:07:26,
f72d2c6b-747d-437b-8855-401eddaa4fef,Dark soul,,1,Gambling in a cute way but still gambling said the random boy in the comments,4,2024-12-27 14:54:45,2024-12-27T14:54:45,
564a24d6-1560-430c-85dc-c3d01f993886,Tina Pinto,,5,"It's a really good game I love it alot, there's so much to do in it n I love the graphics quality if genshin",1,2024-12-27 14:54:30,2024-12-27T14:54:30,
024e0986-a36a-4c15-905a-784093d3c5c8,Andrew Masters,,1,"What you see in the trailers ehere character have voices, most characters in-game are muted due to the fact that when you hire Americans English Voice actors, they go on strike and the characters you paid for doesnt have any voice. Don't waste your money on this game! You have been warned!",9,2024-12-27 14:47:43,2024-12-27T14:47:43,
67a3be4c-363b-47ab-94b6-b9d6df172917,Dave Yanga,,1,Do better,6,2024-12-27 14:47:00,2024-12-27T14:47:00,"We sincerely apologize for your unsatisfactory experience, Traveler. If you have any feedback or suggestions, please send us an email or contact Customer Service via in-game feedback to help us improve the game."
99801028-abb5-4e93-b818-2f67ae22fe36,Abby Fuentes,,3,I've been playing Genshin for a long time and I have loved every bit of this game until now because tell me why I LOST my flippin account hoyoverse. All of my hard work into this game GONE. VANISHED. NO WHERE TO BE SEEN. And I JUST got zhongli as well so give me my account back hoyoverse.,0,2024-12-27 14:40:10,2024-12-27T14:40:10,
bd9d13d3-4be7-4caa-bf5c-f7352bd70d1c,Rubeena Rahman,,5,This is the realistic game,0,2024-12-27 14:28:11,2024-12-27T14:28:11,
daae2af0-f415-445a-8e0a-440e5f758e65,Faisal,,2,"Please add skip button, the yapping sometimes feels too much",0,2024-12-27 14:25:11,2024-12-27T14:25:11,
ec0e5cd9-00c3-4bcc-ad8f-0193ea4bc4e3,nayan,,1,"This game always lacked more content and mechanics and endgames truly awful management and monetizing. Played it till 4.4 i think cuz there wasn't any better options back then but now i moved to wuwa. It's thousand time better game and devs actually listen to their players. Genshin for me, it's just an exhausting game with no content and for the only purpose of milking your wallet",5,2024-12-27 14:10:57,2024-12-27T14:10:57,"Thank you for supporting Genshin Impact, Traveler! If you have any issues with your game experience, please send us an email or contact Customer Service for help via in-game feedback."
0129b21d-0bff-403f-8d8e-74fe294719b0,Reagan Fizer,,1,So I can't even properly rate it because everytime it gets to the screen after downloading the first stuff it kicks me out. If that makes sense.,1,2024-12-27 14:10:22,2024-12-27T14:10:22,"Hello Traveler, thank you for supporting Genshin Impact! Please verify if you have downloaded the latest version of the game client in its entirety through official channels. And please submit feedback of relevant information to our Customer Service team via email. We will do our best to provide you with a detailed answer."
28403be4-282b-4c57-8398-0dc960d260de,Ryla Fry,,5,It's good just wish I could customize the main character and the twin,0,2024-12-27 14:03:54,2024-12-27T14:03:54,
e51722cf-8737-47fc-975b-35585486f631,bucky99,,5,brain fart,0,2024-12-27 13:36:24,2024-12-27T13:36:24,
e13f14c8-d231-4d05-a117-2c686d18d8b2,Vaishudev Hj,,5,Amazing,0,2024-12-27 13:22:21,2024-12-27T13:22:21,
c5526c4a-c48c-4ac6-be75-3b1887fa5267,Claes Capistrano,,5,absolutely a wonderful game,0,2024-12-27 13:17:10,2024-12-27T13:17:10,
c1b3a6eb-7ae6-47d4-a43a-841dfff63b53,Jason Zenyuren,,2,"This game become pay to win game. Farming relics/talent/asc mats always taje forever, the characters has more and more stupid gimmick that pretty stupid.",2,2024-12-27 12:56:14,2024-12-27T12:56:14,
80bbd495-b0da-49c5-98cc-c205611bf5fa,Prem Kumar,,5,One of the best game ever.,0,2024-12-27 12:48:47,2024-12-27T12:48:47,
06e2d22c-f286-4f62-a725-703b84408612,Savannah,,5,its fun just takes up a lot and I mean a lot of space,0,2024-12-27 12:31:06,2024-12-27T12:31:06,
ab257bfa-4c9e-4609-894c-009e0d78e325,Brijesh Ladher,,5,OP,1,2024-12-27 12:28:54,2024-12-27T12:28:54,
ada82b0b-0d4e-4824-9459-d0b4b40e14a5,أحمد ابراهيم,,5,I love this game it's so adventurous and full of spirit it may take 7 hours to load at first but it is worth it!,1,2024-12-27 12:21:16,2024-12-27T12:21:16,
1f17a058-1777-49ce-8e99-b57610cf8367,meet vaniya,,5,Amazing 😍🤩,1,2024-12-27 11:55:23,2024-12-27T11:55:23,
43c0ede7-d478-41f0-be53-b966e30a00a9,james kyle (jem),,5,Um I Really like this game I was playing it in my old phone until I have to buy a new phone but my new phone can't install this game. My phone is android 14. I want to play this game again 😭,1,2024-12-27 11:54:34,2024-12-27T11:54:34,
a7e87785-9aab-47d1-9e82-ad5970db1303,BEĄSŤ SŁÂŸĘR,,5,"* Stunning visuals and world design: The game boasts breathtaking landscapes, detailed environments, and a vibrant art style that draws inspiration from anime and fantasy. * Engaging combat system: The combat system is fast-paced and dynamic, with a focus on elemental reactions that can be chained together for devastating combos. * Vast and diverse open world: The world of Teyvat is massive and filled with secrets, puzzles, and challenges to discover.",24,2024-12-27 11:49:22,2024-12-27T11:49:22,
